"filename", "language", "JSON", "JavaScript", "PostCSS", "TypeScript", "Svelte", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "TOML", "Rust", "comment", "blank", "total"
"/home/qlt/zeno-wallet/src/svg/loading.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/locked.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/medium.svelte", "Svelte", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/home/qlt/zeno-wallet/src/svg/more-horiz.svelte", "Svelte", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/qlt/zeno-wallet/src/svg/more-vert.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/nft-filled.svelte", "Svelte", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/home/qlt/zeno-wallet/src/svg/nft.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/paste.svelte", "Svelte", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/qlt/zeno-wallet/src/svg/pin.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/qlt/zeno-wallet/src/svg/plug-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/qrcode.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/question.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/receive.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/qlt/zeno-wallet/src/svg/refresh.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/safeGuard.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/save.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/scan-focus.svelte", "Svelte", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/home/qlt/zeno-wallet/src/svg/scan.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/search.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/send-filled.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/setting-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/setting.svelte", "Svelte", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/home/qlt/zeno-wallet/src/svg/setting2.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/share.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/spinner.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/staking.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/star.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/qlt/zeno-wallet/src/svg/swap-action.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/switch.svelte", "Svelte", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 11, 81
"/home/qlt/zeno-wallet/src/svg/telegram.svelte", "Svelte", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/home/qlt/zeno-wallet/src/svg/terms.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/trash.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/up-down.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/up.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/verified-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/verified.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/x.svelte", "Svelte", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/home/qlt/zeno-wallet/src/utils/clickOutside.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/home/qlt/zeno-wallet/src/utils/copypaste.ts", "TypeScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 49
"/home/qlt/zeno-wallet/src/utils/dom.ts", "TypeScript", 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 61, 21, 367
"/home/qlt/zeno-wallet/src/utils/formatter.ts", "TypeScript", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 182
"/home/qlt/zeno-wallet/src/utils/i18n.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 25
"/home/qlt/zeno-wallet/src/utils/index.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7
"/home/qlt/zeno-wallet/src/utils/mediaQuery.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/home/qlt/zeno-wallet/src/utils/qrSvg.ts", "TypeScript", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 23, 39, 263
"/home/qlt/zeno-wallet/static/draft.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 47
"/home/qlt/zeno-wallet/static/favicon-r.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 26
"/home/qlt/zeno-wallet/static/favicon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 26
"/home/qlt/zeno-wallet/static/favicon_old.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"/home/qlt/zeno-wallet/static/fiat/CNY.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 1, 14
"/home/qlt/zeno-wallet/static/fiat/EUR.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 1, 162
"/home/qlt/zeno-wallet/static/fiat/GBP.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 24
"/home/qlt/zeno-wallet/static/fiat/JPY.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"/home/qlt/zeno-wallet/static/fiat/KRW.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"/home/qlt/zeno-wallet/static/fiat/RUB.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"/home/qlt/zeno-wallet/static/fiat/USD.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"/home/qlt/zeno-wallet/static/manifest.json", "JSON", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34
"/home/qlt/zeno-wallet/static/nft/nft-placeholder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 16
"/home/qlt/zeno-wallet/static/sign_modal.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/qlt/zeno-wallet/static/svelte.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/qlt/zeno-wallet/static/tauri.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"/home/qlt/zeno-wallet/static/token/ARB.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 1, 39
"/home/qlt/zeno-wallet/static/token/BNB.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 1, 21
"/home/qlt/zeno-wallet/static/token/BTC.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 1, 16
"/home/qlt/zeno-wallet/static/token/BUSD.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/qlt/zeno-wallet/static/token/DAI.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 1, 14
"/home/qlt/zeno-wallet/static/token/ETH.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"/home/qlt/zeno-wallet/static/token/OP.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 1, 22
"/home/qlt/zeno-wallet/static/token/POL.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 1, 11
"/home/qlt/zeno-wallet/static/token/USDC.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/home/qlt/zeno-wallet/static/token/USDT.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/qlt/zeno-wallet/static/token/WBTC.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/qlt/zeno-wallet/static/token/WETH.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 18
"/home/qlt/zeno-wallet/static/vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/qlt/zeno-wallet/svelte.config.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/qlt/zeno-wallet/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 25
"/home/qlt/zeno-wallet/tsconfig.node.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"/home/qlt/zeno-wallet/vite.config.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 21
"Total", "-", 1236, 186, 450, 3226, 5990, 51, 958, 25, 518, 12, 7252, 2048, 433, 2384, 24769
